subjek,final_text,label,status,confidence
@RIZFERD,"judulnya menyesatkan, 👌

yang jelek-jelekin taksi, emangnya taksi kenapa? otak dipakai ya, kalau mobil jelek mana mau penumpang naik, semua taksi diseluruh dunia mobil kualitas bagus semua, mulai dari Mercedes-Benz, BMW, VW Passat, Toyota Avensis, Toyota Avalon, Toyota Crown, Nissan Sunny, Nissan Cedric, Hyundai Sonata, Hyundai H1, dll


otak marketing team Carmudi memang di dengkul, demi dapat penonton bikin judul bodoh sebodoh otaknya, Toyota itu lebih besar dari media kacang seperti kalian.

#Vios2022 #ToyotaVios2022",negatif,prediksi_indobert,0.5760635733604431
@ferryferri4429,Bumper belakang 🤦,negatif,prediksi_indobert,0.9593348503112793
@blackcapucino768,"Kesan murah utk brand jepang sdh melekat dikalangan konsumen yg sdh melek teknologi. Dan brand jepang modelnya gitu"" aja gk ada update eksterior yg antimainstream 😁",positif,prediksi_indobert,0.742524266242981
@bagusdananjoyo4541,Jd taksi lagi ga?,negatif,prediksi_indobert,0.7504200339317322
@mechtechstudio3888,Its a downgrade from the Thailand Version,negatif,prediksi_indobert,0.9606537222862244
@massarr3929,"Hyundai/wuling said : Nah loh, udh keliata grafiknya kan ?",netral,prediksi_indobert,0.8833703994750977
@abrahamchandra2966,"Ya harus begini dibuatnya vios.. klo masih cum facelift2 aja, mindsetnya masih mobil taksi..",netral,prediksi_indobert,0.5123069882392883
@ScenticaI,"Sorry to say tapi emang mobil yang berubah jadi taksi itu ya bukan mobil yang bagus, rata"" mah murah dan kualitas seadanya, mobil"" yang lu sebutin di atas aja sering dihujat kok di eropa dan US sebagai ""cheap rental car"" atau ""crappy uber trasnportation"", hampir gak ada tuh yang bilang taxi bagus di negara manapun, paling yang dipuji cuma harganya yang murah sama reliability nya aja",positif,prediksi_indobert,0.8426802754402161
@RIZFERD," @ScenticaI  terserahlah pengalaman saya hidup keliling dunia sejak kecil sendirian termasuk Belanda dan sekitarnya  tahun 2002-2010 semua mobil taxi itu ya yang berkualitas di Eropa saja semua taxi termasuk mobil mewah di Indonesia seperti Toyota Avalon, Mercedes Benz C dan E juga S, VW Passat, dsb ga ada mobil kaleng-kaleng",negatif,prediksi_indobert,0.39462822675704956
@ScenticaI," @RIZFERD  ya buat standar kita mobil"" di eropa mah bagus semua, tapi bagi mereka? ya mercy c class, toyota avalon, dll itu mobil biasa, lagian kan itu di eropa, di indo emang mobil"" di atas jadi taksi? sebagian aja gak masuk sini, lagian carmudi aja ""meremehkan"" taksi di indonesia yang rata"" emang jelek",positif,prediksi_indobert,0.448407918214798
@Samuel-zw5qj,Warna biru muda ada?,negatif,prediksi_indobert,0.5388478636741638
@bfauzi96,"Analisa pribadi
Karena munculnya avanza dan veloz lebih dahulu daripada vios ini, menurut saya ada beberapa kemiripan desain dan fitur
1. Gril radiator super besar di depan= mirip avanza
2. Garis super panjang yang ditarik dari lampu depan hingga lampu belakang melewati handle pintu= mirip avanza dan veloz
3. Setir = mirip avanza dan veloz
4. Fitur tss= mirip veloz tss
5. Transmisi= mirip avanza dan veloz
6. Rem parkir elektrik= mirip veloz
7. 2 usb port baris ke 2= mirip avanza dan veloz
8. Mesin= mirip avanza dan veloz
9. Platform TNGA = mirip avanza dan veloz
10. Varian = mirip avanza
11. Panel ac = mirip veloz (ada penambahan arah semburan ke kaki)
12. Cuff holder kiri depan = mirip avanza",netral,prediksi_indobert,0.5662500858306885
@kartinosurodipo4520,"Vios rasa Veloz 🤣🤣
Lekuk body dan internal, lampu, grill  garis body tastenya Veloz. Apalagi dalamnya, bentuk stir dan dashboard velloz banget juga joknya. Hanya belakang mirip civic",negatif,prediksi_indobert,0.8130437135696411
@masguruthoriq1647,Wau mantep... lampu belakang kayak BMW.,negatif,prediksi_indobert,0.7929940223693848
@rogerbaretha7233,Mirip pendeta psikopat nih yg viral bunuh  rekannya wkkwwkkw,negatif,prediksi_indobert,0.49663716554641724
@YOGAPRATAMA-pj5yw,persis New Corolla Altis & New Toyota Camry,negatif,prediksi_indobert,0.9839302897453308
@Mulyadiyomuhi,Jadi makin mahal aja mobil mobil di Indonesia,positif,prediksi_indobert,0.5646630525588989
@suryowidiyanto,nice,negatif,prediksi_indobert,0.6218230724334717
@kingmaverick9662,Ada versi GR nya ga ya?,netral,prediksi_indobert,0.9898779392242432
@Fahrozi.,Ayo bang di Versus in,positif,prediksi_indobert,0.7510578036308289
@kakjiel2264,"Iyaà yaaa, vioss yaaa 😅",positif,prediksi_indobert,0.9719640612602234
@tomyfransiscus9550,Keluar bagus banget.. begitu 1/2 tahun keluar dipake Taxi AMSIONG DAH😆😆😆,positif,prediksi_indobert,0.9554216861724854
@alyangeraldi8743,riview voxy terbaru dong bg,negatif,prediksi_indobert,0.7648733258247375
@muhammadrifab2922,pR baru buat bengkel blubert🤣,positif,prediksi_indobert,0.971774160861969
@yohanespradono5224,Dah beli vios belum bang?,netral,prediksi_indobert,0.9882623553276062
@marcodesanta9558,Bacod,negatif,prediksi_indobert,0.9827843904495239
@yogaprastioaji9332,Pada akhirnya semua mobil jualan fitur dan lampu 🤣🤣🤣🤭,positif,prediksi_indobert,0.6591761112213135
@alexandersamson3135,"Gan pas sekitar menit 15:27, koq mobilnya ganti jadi Daihatsu Rocky?😃",negatif,prediksi_indobert,0.6436743140220642
@martasihombing9720,Ini,negatif,prediksi_indobert,0.9196749329566956
@r.m.gchanel9355,Mengadopsi Vios Thailand,negatif,prediksi_indobert,0.9428997039794922
@fadhilal,Mulai melek nih,positif,prediksi_indobert,0.6387108564376831
@BSIID22,Dari samping mirip civic terbaru,negatif,prediksi_indobert,0.9715113639831543
@muchlishsyaff,liat bagian depan jadi ingat Audi R8,negatif,prediksi_indobert,0.9438400864601135
@engh8970,City:hmmm..kok lu mirip gue sih,negatif,prediksi_indobert,0.9796765446662903
@anaklaut8384,Potongan nya Mirip Honda Accord yg Legendaris,negatif,prediksi_indobert,0.9736919403076172
@DMTR0,naik kelas,negatif,prediksi_indobert,0.9456457495689392
@KATAKHATULISTIWA,gen 2 paling oke hahah,positif,prediksi_indobert,0.5549913644790649
@lifetostruggleandsuffer,..iya bukan taksi tapi CVT😴,positif,prediksi_indobert,0.9719127416610718
@irasuraya9120,"Sebelum ini ada yg 2018, mukanya mirip yaris gak kesebut😅",netral,prediksi_indobert,0.6178110241889954
@pramikozul4464,seumur2 bru sekali doang liat ni mobil d semarang...apa emg ga laku ato emg ga dipasarin ya sma toyota?,netral,prediksi_indobert,0.9539106488227844
@SHN0o1,Vios itu bukannya gen ke 5??,netral,prediksi_indobert,0.9818069934844971
@AhhahwhwGagwggw,"Yg jelas ex taxi pun lebih keren dan jauh lebih kenceng drpd LCGC,itu fakta",positif,prediksi_indobert,0.5082433223724365
@YATSUP,kok ga kesebut yg Vios 2018??,netral,prediksi_indobert,0.9855095744132996
@MoniSarmoni-o3l,Vios banyak yang komen gengsi tapi belum tentu yang ngomong gensi punya mobil,positif,prediksi_indobert,0.8929961919784546
@aprialramadhan,Ogut masih pake Gen-1 Tahun 2004 G A/T. Depan belakang rem cakram. Main sparepart ORI pun enak dikantong.,negatif,prediksi_indobert,0.9687168002128601
@caldkein49,Varian vios di malaysia ada wireless charging di dlm arm rest dpn🗿,negatif,prediksi_indobert,0.7097519636154175
@tiknoanton4035,Menjadi takdir dan sdh sunatuloh. Klu orang pakai vios bukan dt bekasnya tci  pasti  dbilang bekas  mantan.. derita luu,negatif,prediksi_indobert,0.660607635974884
@Wahyu98nada,"Rencana mau beli gen 3 tp modif gen 4/5/ke lexus ,pintu modif lambo dor..",netral,prediksi_indobert,0.8292113542556763
@ubayduri,Kenapa tipe G malah ga dapet ducktail kya tipe E? bukannya tipe G lebih tinggi dari E yah?,negatif,prediksi_indobert,0.825006365776062
@ramafauzi1374,Kalo ada versi wagon bakal keren nih,positif,prediksi_indobert,0.9871531128883362
@bambangJuli-j7o,La gini om aq suka kalo. Gakpake topeng aq supkrep,positif,prediksi_indobert,0.7712039351463318
@ryusei_llenn8276,"Pasar sedan emang makin ke sini makin berkurang bang, trennya udah ganti ke SUV atau Crossover.",negatif,prediksi_indobert,0.9428644776344299
@AhhahwhwGagwggw,"Betul bnget, justru pemakai LCGC Byk yg gengsi,pdhl LCGC it mobil murah n tenaga loyo 😂😂",positif,prediksi_indobert,0.5539701581001282
@xripple7111,"apakah kalau beli di 2024 sekaranhg , untuk unit nya dapat yg 2022",netral,prediksi_indobert,0.9910723567008972
@shobirinshobirin958,Besuk dipakai taksi online....... 😂😂😂,positif,prediksi_indobert,0.6951639652252197
@ariffuddin7587,Brp cc ini ?,netral,prediksi_indobert,0.9880450367927551
@mhmmdrrmdhn,"kerenn vios yang sekarang, semoga bisa punya yang warna item 🥹",positif,prediksi_indobert,0.9920281767845154
@rezagresly7815,Yg ini generasi ke 5 bukan 4 soalnya ada yang mirip yaris cuma sedan 😬😬,netral,prediksi_indobert,0.5625792741775513
@salmangrab8841,Om.mobi sdh buka topeng too.....xixixix,negatif,prediksi_indobert,0.8750789165496826
@Haisartika,justru enak yg d pake taxi ...efisien dlm segalanya,negatif,prediksi_indobert,0.7031717896461487
@kampaskering,"Sorry om vios gen 4 itu yg modelnya kyk yaris joker, ini gen 5 harusnya",netral,prediksi_indobert,0.9290188550949097
@yantosujarwo6082,Itu yang gen 3 ex taxi emak saya kalo lebaran barang2 se dapur masuk semua saking gede nya,negatif,prediksi_indobert,0.7005295157432556
@fawwazalilmi9272,Dasboard sama samping belakangnya mirip accord,negatif,prediksi_indobert,0.9839419722557068
@MatBensinX,Kocak sunvisor nya kaya kebalik yg ada mirror nya malah yg kanan😂,positif,prediksi_indobert,0.5638302564620972
@faeyzatoys1448,"bagus,ban serep didalam,lebih terjaga,dripada di kolong kotor",negatif,prediksi_indobert,0.6646212935447693
@argoseto2105,Om mobi review Honda AFRELA,negatif,prediksi_indobert,0.9771082401275635
@prengesprenges2364,"mungkin kalo namanya bukan vios orang ngga kepikiran kayak mobil buat taksi, karena dari dulu lihat vios untuk armada taksi",positif,prediksi_indobert,0.9369521737098694
@muhammadabdillahikhtasyabi9662,Headrestnya nyambung itu,negatif,prediksi_indobert,0.9827425479888916
@TVCI_3654,"TYPE VIOS DI INDONESIA

Generasi 1 ( 2003 - 2007 )
- Type G Face Live
- Type G 
- Type E
- Limo

Generasi 2 ( 2007 - 2013 )
- TRD Supertivo ( Limited Edition )
- Type G
- Type E
- Limo

Generasi 3 ( 2013 - 2018 )
- TRD Supertivo ( Limited Edition )
- Type G
- Type E
- Limo

Generasi 4 Joker ( 2018 - 2023 )
- Type G
- Type E

Generasi 5 ( 2023 - Sekarang )
- Type G
- Type E",netral,prediksi_indobert,0.9126378297805786
@FahiraNazwa-f7d,Saya pakai vios udh lmyan lama irit bandel dan hemat prawatan . Ga jadi maslah walopun d bilang taxi toh yang penting pungsinya. Vios punya jazz punya brio adda tinggl pakai tp vios yg sering d pakai,netral,prediksi_indobert,0.9233365654945374
@Fadlyhabsy,1.5 cc kayaknya,negatif,prediksi_indobert,0.9646302461624146
@TeguhSony,Mamangx + gemuk sedangkan bozx + kurus,negatif,prediksi_indobert,0.9745250344276428
@IslamHusain-2971,Seperti Biasaaaa pelit fitur nya toyota ...😂😂😂smuanya kd biasa biasa aja jadinya...harga sama mahalnya dgn mobil yg sekelas dgn fitur lebih banyak....😂😂😂😂,negatif,prediksi_indobert,0.9251617193222046
@yudharvian,Setirnya sama kayak agya jg gk sih?,negatif,prediksi_indobert,0.8355018496513367
@mulyadi9192,"Generasi ke 5 om, ada generasi yang kelongkap",negatif,prediksi_indobert,0.9002926349639893
@fauzanerdandy2189,Lampu rear nya kek hrv😅,negatif,prediksi_indobert,0.9709751605987549
@UlihGrito,"Saya suka om mobi kalo review mobil, kayak gak bosen gitu nonton nya dari awal sampe akhir. Tapi kenapa sekarang malah di ganti mamang ini. Yang menurut saya membosankan banget.",positif,prediksi_indobert,0.9764755964279175
@BriscoRusly,11:07 selalu jd hal yg menyenangkan saat tahu di mobil yg kita kendarai setirnya bisa disetel teleskopik.,negatif,prediksi_indobert,0.6350476741790771
@vicky_vicks,Vios. GR sport,negatif,prediksi_indobert,0.8999360203742981
@pronto_rusuh,"Mungkin avanzanya di bikin taksi. Sedannya apa donk. 

Toyota salah satu ramah buat rental, perusahaan taksi, online",netral,prediksi_indobert,0.7610989212989807
@velixprasetyo8876,Gen 4 Klewat,negatif,prediksi_indobert,0.9576365351676941
@nenibattye,"Pas puter balik masih kaku ga? Yg gen 3 kan mentok terus, mesti mundur dulu kalo puter balik",negatif,prediksi_indobert,0.8654029965400696
@gdembun3750,Aslinya sebenernya vios inj menjadi generasi ke 6 karena toyota membuat vios joker (gen4) dan vios generasi ke 5 sudah memiliki transmisi cvt dengan mesin 2NR-FE...,netral,prediksi_indobert,0.873737633228302
@YoutuberGedeMilik,reqwest review vios tipe G gen 1 om 🙏🏼🙏🏼🙏🏼,positif,prediksi_indobert,0.8896440863609314
@f.dexprezzzsurabaya7609,Vios itu sebagai pengganti soluna. Dan yang bikin redup karena ada taxi. Bahkan limo bekas taxi sampai ada yg upgrade ke vios. Jadi fisiknya itu lah yg buat pembeli bekas yg ingin vios ragu karena ini taxi atau originalnya,netral,prediksi_indobert,0.6328259706497192
@hanan534,Kita tunggu 2050 apakah akan menjadi ek taxi lagi😂😂,negatif,prediksi_indobert,0.786402702331543
@MGP2006,Mobil sedan terbaru 2023 rekomendasi untuk perempuan kalau tau komentar ya,positif,prediksi_indobert,0.9359184503555298
@kadekdewik7661,Ya om vios gak ada taksi sekarang tapi sudah memlih 7 kursi jarang sedan kalau pun sedan palingan mercedes atau camry .,netral,prediksi_indobert,0.6039115190505981
@alvintanimin9218,"Lah ini versi sedannya bos dari Avanza 🤣🤣🤣🤣

Vios ini platformnya DNGA sekarang bukan TNGA, jadi dari mesin sampe CVT apalagi sasis ya sama dengan Avanza 😂😂😂

Apalagi Interior Dashboard dan Speedonya bahasanya persis Avanza Agya Raize Veloz 😂😂😂 jangan kaget kalo lihat interior Yaris Cross malah lebih mirip kemana

Kalo versi TNGA adanya di Altis krn mahal",netral,prediksi_indobert,0.94539874792099
@doupe9768,memang agak bingung saya ngeliat transformasi vios ini. Facelift thailand itu dianggap gen brp sebenernya,positif,prediksi_indobert,0.568181574344635
@Its.yogsss,Literasi didalami lagi mas 🤭,negatif,prediksi_indobert,0.7609983682632446
@almikurniawan5082,"Di suratnya beda tp bang. Dan ada bbrpa part yg susah diupgrade karena mahal sperti rem abs, spedo digital.",netral,prediksi_indobert,0.9406196475028992
@hanifyusrian3254,"Rasa sayang bgt sih di atas 300 juta masih rada kurang, boleh buatan Daihatsu tapi jangan nunjukin ciri khas Daihatsu nya lah😂.",negatif,prediksi_indobert,0.9392797350883484
@Optimis212,"TOYOTA SELALU GAGAL MEMBUAT GRIL DEPAN YANG MEWAH..

GRIL NYA JELEEKKK..",negatif,prediksi_indobert,0.9875754117965698
@RaymondMaulany,"om coba review vios Gen 3 yang facelift, susah cari reviewnya, tampilannya kan udah ga kayak taksi lagi, sama mirip Yaris Joker, mesin juga udah beda, sama transmisi udah cvt, orang kira dulu itu gen 4, taunya facelift aja, jadi ada yang sebut vios gen 3.5 (2018-2022)",netral,prediksi_indobert,0.979599118232727
@ocidimoto1111,6:43 awas cing..kucing ga da ahlak🤣🤣,negatif,prediksi_indobert,0.9667088389396667
@ocidimoto1111,kog hampir mirip sama civic turbo yg baru om🤣🤣🤣🤣🤣🤣,negatif,prediksi_indobert,0.9433210492134094
@yasirgibran134,Layar depan nya ga ngalangin pandang an tah,negatif,prediksi_indobert,0.9872899651527405
@aseven7777,Bukannya ini vios gen 5 ya?? Soalnya stau sya gen 4 itu yg headlamp n tailight nya kyk new yaris,netral,prediksi_indobert,0.9899026155471802
@hariyantochendana2997,Saya suka cara bicara nya..tenang..santai..kalem dan penting jelas..ada reviewer yg ga enak didengerin..god job...👌👍,positif,prediksi_indobert,0.977724015712738
@adriannnznn,Vios joker gak dianggap 😂😂,positif,prediksi_indobert,0.6040322780609131
@ReaperSideGaming,tunggu versi GR nya aja kaya di Thailand dan Filipina ~,netral,prediksi_indobert,0.9598093628883362
@ahmadpacica8993,"Meskipun g ada versi taksi nya 
Tp Mau gak mau tetap Nama Vios itu identik dgn mobil taksi taksi
Vios = Taxi 🤭",netral,prediksi_indobert,0.7884537577629089
@YATSUP,"kok boros ya 11.2 Km/L. padahal CVT.

Vios Gen 1 Saya selalu 15 Km/L.",negatif,prediksi_indobert,0.9859480857849121
@10muhammadfebry,Teleskopik dan ini sedan.,negatif,prediksi_indobert,0.9372760057449341
@verybatam1345,Mungkin ini adalah pekerjaan di Thai sana 😂,positif,prediksi_indobert,0.9051385521888733
@Moch.AdamAliyyansyah,Macam betul aja komenmu,negatif,prediksi_indobert,0.5920995473861694
@dhafinrizky6447,"Motomobi 
@motomobitv",negatif,prediksi_indobert,0.9434565305709839
@dhafinrizky6447,dhafin,negatif,prediksi_indobert,0.9444411993026733
@aweaweaweaweawe,"(A couple months Later)

Keluar yang warna biru nya seliweran dijalan 😂",negatif,prediksi_indobert,0.8411743640899658
@alwayssucces9422,Jangan maulah toyota kerjasama sama taxi biar gak keliatan murahan !,negatif,prediksi_indobert,0.7997425198554993
@mvplovers24,padahal alphard mercedes jg jadi taxi tp kok g gengsi ya pakenya hahaha,negatif,prediksi_indobert,0.9707757234573364
@fazaremario9045,gen 5 ini mah . gen 4 nya yg mukanya sama ama yaris joker,negatif,prediksi_indobert,0.7240574359893799
@diadoraalvaro696,gak enak banget ngejelasinnya,negatif,prediksi_indobert,0.9709303379058838
@masbravideo5785,Ini tuh om mobi tanpa mask ya,negatif,prediksi_indobert,0.8823462724685669
@yopieeeeeUWU,dari dulu juga bilangnya:  tidak akan buat taksi...😂,positif,prediksi_indobert,0.702996015548706
@afifmaulana9425,Hem modelnya keren sih ala ala Chevrolet.,positif,prediksi_indobert,0.9659494161605835
@relishnblemishes,Harusnya rebranding dengan tidak menggunakan nama vios lagi kalau mau stigma taksi nya hilang.,negatif,prediksi_indobert,0.8549786806106567
@rajabangkit5320,Diluat negeri namanya yaris,negatif,prediksi_indobert,0.8986905813217163
@habibiehasyim2618,"Saya pake vios gen 3 emang bener om parah banget traffic noise nya ganggu. 
Mau nanya ni om, untuk gen 4 ini kalo kita u turn gmna beloknya patah gk ya? Kalau selama ini gen 3 saya pake, u turnnya gk bisa patah dan itu menggangu -_-",netral,prediksi_indobert,0.9804959893226624
@serbaserbi1027,"Ini gen 4 ya om, bukan gen 5?
Soalnya kan sebelum ini ada juga vios yang mukanya kayak yaris joker, itu masuk facelift atau gen 4 ya om?",netral,prediksi_indobert,0.9905078411102295
@donna163,"Grill depan Toyota sekarang kaya gigi boneng dan interiornya terlalu sederhana..contoh aja Altis terbaru, saking sederhana interiornya jadi kelihatan murahan",negatif,prediksi_indobert,0.9710146188735962
@SJW4813,Body belakang nya jelek kaya mobil ibu2,negatif,prediksi_indobert,0.9865397810935974
@lolitarosiana6235,"""Mobil yang dulunya tennarrr""",negatif,prediksi_indobert,0.6586986780166626
@budinugraha1227,Bukan. Ini Mamank Ican (Aspros Auto) bukan Om Mobi.,negatif,prediksi_indobert,0.9563790559768677
@budinugraha1227,Vios = Yaris Ativ,negatif,prediksi_indobert,0.8181478381156921
@YATSUP,gen 5 ini harusnya. karna gen 4 itu mulai 2018,netral,prediksi_indobert,0.41379207372665405
@bklf123,lohh om moto mobi uda face refile to?,negatif,prediksi_indobert,0.9005628824234009
@ruszhankabul5008,"Dipastikan VIOS tidak ada versi taksi-nya, yang jadi taksi judulnya LIMO 😂 (netijen trauma)",netral,prediksi_indobert,0.7696380615234375
@miftahulkhoir407,Kalo Jadi vios HB cakep kayanya nih,positif,prediksi_indobert,0.9912124276161194
@estetikremix2824,TAXI ENGGA TAPI GRAB,negatif,prediksi_indobert,0.9847303628921509
@AbdullahAdnanID,"18:36 mungkin disediakan ruang buat pemasangan turbo mas, makanya kopong. :D",negatif,prediksi_indobert,0.506457507610321
@flowergenerations,vios saya uji 3thn 0-100 saya paksa dari diam langsung gas full... daaaaannn..tidak jebol mesin tsb..saya pakai versi Matic...salut buat 1NZ ..,netral,prediksi_indobert,0.917300820350647
@JetDunk,Lumayan mengganggu kyknya layar tinggi,negatif,prediksi_indobert,0.9640200138092041
@ogutdoank2063,"steering wheel nya,mirip expander ultimate yak,,hnya beda di dlogo toyota dan mitshubisi,,1 vendor mungkin yaa",negatif,prediksi_indobert,0.6743278503417969
@heruwarsito-fn2jv,Nissan Sentra 2008 vs Vios 2013 Gen 3 ... Jauh lbih enak sentra 2008 ... Ntah kenapa... Penasaran sama Vios 2023,negatif,prediksi_indobert,0.6746326088905334
@haciibno,"INTINYA JIKA ADA MOBIL SEDAN NODIFNYA ANEH ANEH, FIX MOBIL EX TAXI. 😃😁👌",negatif,prediksi_indobert,0.9594125151634216
@2024changes.me1_,mirip audi A series😍,negatif,prediksi_indobert,0.9381367564201355
@modestuserwin,mamang ican kakaknya bagas ya udahhhh ya,negatif,prediksi_indobert,0.9553881287574768
@dekstopcomputer,Masih dong....,negatif,prediksi_indobert,0.9143856763839722
@g.rasputin5219,Tu mobil taxi kagak bisa rusak.,negatif,prediksi_indobert,0.9859921336174011
@kftmotorsport,salfok sama beauty engine covernya njoged :(,negatif,prediksi_indobert,0.96555095911026
@budinugraha1227,Beda Orang. Ini Mamank Ican (Aspros Auto) bukan Om Mobi.,negatif,prediksi_indobert,0.961132824420929
@haloo4226,"Ada kok om , aku waktu umroh kemaren , di arab di jadiin taksi",netral,prediksi_indobert,0.8166873455047607
@stenodwn1581,eh...mana vios lepas keli...ni kat malaysia...generasi kelima,negatif,prediksi_indobert,0.4787742793560028
@krisdiantopratama8496,Bagus,positif,prediksi_indobert,0.9076864719390869
@DrgPutra,"Gpp lah bang mirip ""sesuatu"", asalkan harganya ga seperti ""sesuatu"" itu yang versi turbo nya 1m'an 🥴",negatif,prediksi_indobert,0.5577149391174316
@Papijenna24,"Setelah Gen 3 ada model sebelum yang ini Tahun 2019 , pernah liat Type E nya dipake Mobdin AURI . 😂 Jd ini gen 5 ya",netral,prediksi_indobert,0.9791135191917419
@oraykarung6728,Bukannya itu geneeasi 5,negatif,prediksi_indobert,0.9623866677284241
@girimuliawan8032,om kyknya lensa / sensornya hrs di bersihin deh ada beberapa yg kelihatan bercak2nya :D,netral,prediksi_indobert,0.7485699653625488
@herynoegroho4257,"Ehhh baru liat om Mobi ngga pake masker... 
😁😁👍👍👍",positif,prediksi_indobert,0.6766500473022461
@fahreezann6155,bukanya gen 4 yang mukanya kyk yaris itu?,netral,prediksi_indobert,0.6834455132484436
@gluduggludug,Lexus,negatif,prediksi_indobert,0.9736596941947937
@redipustaka3222,"Gen 4 ini benar-benar revolusi Vios, mantaaap",positif,prediksi_indobert,0.9828218817710876
@MadeInJapan389,Loh vios joker kelewatttt,negatif,prediksi_indobert,0.8924402594566345
@randomuser6584,Klau di brunei vios nie memang kereta kesukaan brunei,positif,prediksi_indobert,0.787242591381073
@demenkereta,"Mobilnya keren
https://youtu.be/_MqyS-tMlek",positif,prediksi_indobert,0.9813360571861267
@raisondetre118,UDAH LAHH GA USAH DIRAGUIN DARI DULU SMPE SKRG GAK ADA CRITANYA PAKE VIOS BUAT HARIAN GA ENAK,netral,prediksi_indobert,0.6828047037124634
@anthonyking6309,"Coba ke thailand om, taxi nya ginian semua xD",netral,prediksi_indobert,0.6597895622253418
@ramatata143,"Samping mirip new Akord, belakang mirip be em we",negatif,prediksi_indobert,0.9832552671432495
@andhykas5523,"Mirip Raize ya speedometernya, stirnya juga",negatif,prediksi_indobert,0.9798235893249512
@sarimoon2247,Kenapa om ga pake topeng,negatif,prediksi_indobert,0.9787322282791138
@handigunawan90,"saya melihat mamang 1 ini entah saudara atau adiknya om mobi,, suara dan postur muka mirip om mobi..😂",positif,prediksi_indobert,0.5523328185081482
@budinugraha1227,Beda Orang. Ini Mamank Ican (Aspros Auto) bukan Om Mobi.,negatif,prediksi_indobert,0.961132824420929
@extremelyjuicy6034,"dirasain dulu, ini dnga sama ama avanza",negatif,prediksi_indobert,0.9116570949554443
@YATSUP,belakang mirip city,negatif,prediksi_indobert,0.9855489134788513
@budinugraha1227,Beda orang. Ini Mamank Ican (Aspros Auto) bukan Om Mobi,negatif,prediksi_indobert,0.9539542198181152
@zakyilhamizain,Apakah mungkin ini om mobi?🤣,netral,prediksi_indobert,0.7841853499412537
@budinugraha1227," @zakyilhamizain  Beda Orang. Ini Mamang Ican (Aspros Auto) bukan Om Mobi.
Om Mobi orang Jakarta
Mamang Ican orang Bandung",negatif,prediksi_indobert,0.8326029777526855
@Supercar179,"Sekarang mobil apa ajh di jadiin taksi bahkan travel.  Mercy alphard , zenix inova reborn fortuner dll",netral,prediksi_indobert,0.8060870170593262
@Supercar179,"Kalo liat di ig pedagang vios ex taxi suka heran sendiri ,, mereka dah keluarin vios gen 4 gen 5 gen 6,, dengan basic gen 3 di tempel bodykit wkkwkw  ,, kalo di komen ehh itu bukannya gen 3 ganti bemper doang bang .. Ehh jawabnya ttep kekeh gen 4 ini bang gen 5 ini bang wkwkwk geli2 dah",netral,prediksi_indobert,0.9424381256103516
@iqbalmaulanafahrezy8751,Mls bgt yg review mamang mamang bosenin,negatif,prediksi_indobert,0.7138998508453369
@expocel34,"Gan, ini bukanx Gen 5, krn sthu sy, Gen 4 kembali kaya model Gen 2, cb deh di cek lg. (Maaf kl sy slh).. 🙏",netral,prediksi_indobert,0.9685001373291016
@ceramahstory4289,"Namanya vios. Pasti org pikir 2 x buat beli masih terkesan taxi pdhal taxi selain vios bnyak cuma vios sudh mnjadi icon taxi. Mnding discontinue ganti nama bodi sama pasti laku, sok ngatur kali gw 🤣.",negatif,prediksi_indobert,0.6162509918212891
@dedidp1554,Kalau semisal beli ini tapi malu sama nama vios karena image taksi nya tinggal lepas aja sih nama vios nya pasti orang nyangka nya ini sedan mewah toyota karena overall tampilan luar dalam nya juga mendukung,netral,prediksi_indobert,0.6099956631660461
@alfin742,city banget,negatif,prediksi_indobert,0.9814037084579468
@hobbykloyongan,"Sy pake eks taksi BB gen 3 2013 , Alhmdlh 2 tahun pemakaian hanya jajan  ganti oli & ban,  tune up. Bensin irit, mesin bandel.",netral,prediksi_indobert,0.9092970490455627
@croissantmania,"1:26 Vios pertama itu tahun 2003 deh. Tahun 2002 masih Soluna.
2:20 Generasi 3 ganti mesin di tahun 2016, pakai 2NR-FE, barengan Yaris dan Sienta.",netral,prediksi_indobert,0.9211748838424683
@erichibunmaeh5497,"15:19 juga, kenapa toyota senang menyunat front deffoger ya? yaris vios yg lama bgitu, sama kaya sienta, arah sembur sih lengkap, panel AC  yg skrg sudah digital. ini mobil udh mau  nanngung aja ada dummy tombol di AC ??? ini mobil udah 300jt an padahal.",netral,prediksi_indobert,0.9161479473114014
@erichibunmaeh5497,"yaris dan vios knp nama beda ya? pdhl dalam luar hampir sama..  andai sj mrka satu nama dan berbagai jenis mobil misalny viris gitu🤣 (vios - yaris)  dengan bentuk mobil  hatchback, sedan, wagon ? pasti keren. cuman nasi dh jadi bubur, inilah yg terjadi skrg👍👍",netral,prediksi_indobert,0.8212788701057434
@farrelalfathan4753,klo kenceng ya bakpao sih,negatif,prediksi_indobert,0.9802572131156921
@andreairfanaziz3214,Belakang dah mirip bmw seri 7 aja nih,negatif,prediksi_indobert,0.9798567891120911
@kangbaharudinmlp,Bukannya yang sekarang generasi 6 om ??,netral,prediksi_indobert,0.9905611872673035
@masadam9270,Menyelenyeh apa om,negatif,prediksi_indobert,0.9628675580024719
@fajri2856,"Yok tantan para modifika 
Suru modif vios ini jadi tampilan  spord car",positif,prediksi_indobert,0.9528443217277527
